stop_id,stop_name,zone_id,stop_lat,stop_lon
dfCxpNyn,Beerappagadda Twd Uppal,Beerapagadda,17.405908416515366,78.56401629745962
80dBZEhn,Adarsh Nagar Twd Kushaiguda,Adarshnagar Uppal,17.414009342130075,78.56490343150288
cYih8QXM,Fci Colony Twd Chintalkunta Check Post,Fci Colony,17.332572978218593,78.56154262971341
YRY6FtHR,Rtc Colony Twd Chintalkunta Check Post,Rtc Colony Twd Chintalkunta Check Post,17.33769965590326,78.5584894515121
FDm92bZz,Jahangir Nagar Twd Chintalkunta Check Post,Jahangir Nagar Colony,17.339738162128924,78.55701777080881
lyYMjoIV,Vivekananda Nagar Colony Twd Jagathgirigutta,Vivekananda Nagar Clny,17.493644098182642,78.41042963161235
Um4jMF5q,Allwyn Colony Phase 1 Twd Jagathgiri Gutta,Allwyn Colony Phase 1,17.50199904732058,78.41888934373856
2B7S5lGF,Jagadgirigutta Bus Station,Jagadgiri Gutta,17.50204094,78.42614204
GtmJe15u,Allwyn Colony Phase 1 Twd Kukatpally,Allwyn Colony Phase 1,17.501992012710268,78.41892890632154
cz8agNef,Vivekananda Nagar Colony Twd Kukatpally,Vivekananda Nagar Clny,17.49360848222384,78.41057985992425
EIEQroOV,Sumithra Nagar Twd Kukatpally,Sumithra Nagar-Kukatpally,17.489,78.409
x2ZgbKAy,Darga Twd Ou Colony,Darga,17.4119030296672,78.39503110244718
kKjN6CpO,Ou Colony Twd Manikonda,Ou Colony,17.406838749655506,78.39198544629247
nI0WwhLc,Panchavati Colony Twd Manikonda,Panchavati Colony  Manikonda,17.407346147791216,78.38752895593645
YhwcYGzC,Manikonda Twd Lanco Hills,Manikonda,17.406250900428,78.3762257811903
leMXHA9b,Manikonda Twd Darga,Manikonda,17.4062924904204,78.3762720492947
7qbKgvw5,Panchavati Colony Twd Darga,Panchavati Colony  Manikonda,17.407392216430136,78.3875222504139
jj4Bzhr4,Ou Colony Twd Mehdipatnam,Ou Colony,17.40685987057295,78.391972033536
HTYqhYsW,Konapur Twd Kalwakurthy,Konapur-Vangoor,16.54458502019683,78.54708090706373
PX1F5vK7,Jangareddy Pally Twd Girikothapally,Jangareddy Pally-Amangal,16.847015562647538,78.55714920341356
mz2mfqzL,Sakibanda Tanda Twd Polepally,Mile Stone,16.83857504883165,78.57226608067789
pDKE4WOc,Chandrayanpalli Twd Irwin,Chandryanplly,16.819207017929465,78.63278741837583
PCA4atoR,Irwin Twd Ibrahimpatnam,Irvin,16.790720127845383,78.70558262435344
zxpM1hL0,Ramchendragudem Twd Afzalgunj,Ramchendragudem Twd Afzalgunj,17.12974311566296,78.3858445039374
yc4wkNs0,Nandipally Twd Afzalgunj,Nandipally Twd Afzalgunj,17.18831398464207,78.40238033511645
lSvSL2WV,Indiranagar Colony Ibp,Indiranagar Colony Ibp,17.185105724046487,78.64482152033229
Q29TmrgC,Md Lines Twd Mithidarwaza,Md Lines,17.3920059251635,78.4171217659812
sUPv3Ber,Moti Darwaza,Moti Darwaza,17.384731294564673,78.41044535593076
Cax6moVc,Md Lines Twd Mehdipatnam,Md Lines,17.39206479558366,78.41709494437328
nvfpwi8t,Lakdikapool Pushpak Twd Rgia,Lakdikapool,17.40380267308418,78.46484631325988
lyX5ZxYS,Darga Twd Narayapur,Darga Twd Narayapur,17.170806695392525,78.80753874343117
AD4tQwDM,Tumbai Tanda Twd Allapuram,Tumbai Tanda,17.197989399326094,78.82616937160493
y1LZ3LBS,Allapuram Twd Narayanapuram,Allapur-Choutuppal,17.212901304636116,78.83087933032394
yXOkYBup,Yenuganti Thanda Twd Narayanapuram,Yenuganti Thanda,17.196393099545112,78.84333550697687
8OYaMcF6,Venkambai Thanda Twd Narayanapuram,Venkambai Thanda,17.175445052023562,78.85439157485963
HVsPRIv7,Factory Twd Narayanapuram,Factory Twd Narayanapuram,17.171189812670875,78.85881990194322
T6HVQAqx,Narayanapuram Twd Munugodu,Narayanapur-Choutuppal,17.161996132145767,78.88208270484034
wKORV75n,Factory Twd Allapuram,Factory Twd Allapuram,17.171029646680896,78.85894864797594
kCWjhF8P,Venkambavi Thanda Twd Allapuram,Venkambai Thanda,17.175542430642786,78.8542574644089
7T6JEgwY,Yenuganti Thanda Twd Allapuram,Yenuganti Thanda,17.196300860530187,78.84339988266731
9rvKp2Mj,Allapuram Twd Arutla,Allapur-Choutuppal,17.212903888140545,78.83043142475586
qbu6Xv6u,Darga Twd Arutla,Darga Twd Arutla,17.17065293632051,78.80756557018879
FdyFfsEO,Gandimaisamma Temple Twd Jnurm,Gandi Mysamma Temple-Abdullahpurmet,17.31491164288012,78.67464332693332
BzwQZImZ,Junurm Colony Twd Mettu,Jnnurm Colony,17.31875134719799,78.67622315883638
BXKvQMZ4,Sirigiripur Vill Twd Maheshwaram,Sirigiripur,17.15417167764839,78.43693792907528
MZVEsSUj,Water Tank Twd Kushaiguda,Cherlapally Water Tank,17.471165655107914,78.59695583581926
RMORXxyb,Sai Brundavanam Twd Pillaipally,Sai Brundavanamam,17.34221524939725,78.73538195464393
rkHbcEw9,Saibrundavanam Deshmukhi,Sai Brundavanamam,17.342,78.727
oyFF3ZhB,Sai Brundavanam Twd Batasingaram,Sai Brundavanamam,17.342281816655937,78.73551606816328
0REzgIJm,Khader Bhai Hotel Twd Sriram Nagar,Khader Bhai Hotel-Moinabad,17.326000282167414,78.2741814851761
vxUtYSKg,Poultry Farm Twd Surangal,Poultry Farm-Moinabad,17.309015667068003,78.27344655990602
UARFi84D,Surangal Quarters Twd Sriram Nagar,Surangal Quarters,17.306874835801068,78.27404201030733
U1pUh7vt,Surangal Twd Sriram Nagar,Surangal,17.297837629276867,78.273261487484
iWdUGKG2,Surangal Twd Moinabad,Surangal,17.297832505824484,78.2731917500496
4s2gK9P3,Surangal-Quarters Twd Moinabad,Surangal Quarters,17.306872266748822,78.27397763729095
nbWrb0un,Poultry Farm Twd Moinabad,Poultry Farm-Moinabad,17.309084829457525,78.27338218688966
QOQJbvGy,Khader Bhai Hotel Twd Moinabad,Khader Bhai Hotel-Moinabad,17.326031018169385,78.27415466308594
COQ1RKjd,Sriram Nagar Village,Sri Ram Nagar-Moinabad,17.26733240425484,78.25576543807986
uTMzTBaz,P C Tanda,Pc Tanda,17.131389435822115,78.7953921865406
EkGOcv1l,Narsing Twd Gar,Narsinghi,17.385388,78.354832
SZi9t2x2,Gachibowli Orr Twd Kondapur,Gachibowli,17.43806751076506,78.36312352781752
BnLJAzFN,Nanakramguda Twd Mehdipatnam,Nanakramguda,17.419286,78.358024
HXArDftH,Corporate Bhavan Twd Jaipuri Colony,Corporate Bhavan,17.370545553986176,78.589339250817
6f304ebf,Drf Twd Jaipuri Colony,Drf,17.38201047701414,78.58026981353761
lAwrKQ87,Jai Puri Colony Twd Bandlaguda,Jai Puri Colony,17.37868028326329,78.57201128995817
27ZkTjPB,Bandlguda Twd Jaipuri Colony,Bandlaguda,17.378936222375685,78.56918088908476
zHbDoJEx,Jaipuri Colony Twd Drf,Jai Puri Colony,17.37891259868231,78.5720783419552
gkVhjSin,Drf Twd Bandlaguda Depot,Drf,17.382059111758405,78.58015716075899
aGU3abqE,Reddy Pally Twd Chinnamangalaram,Reddipalle-Moinabad,17.373368764942075,78.24603974819183
aQ86Sqrz,Mothukupalle,Mothukupalle-Moinabad,17.382903818413208,78.25355530504093
esslM7SC,Rampally X Road Twd Bandlaguda,Rampally X Rds,17.4939031333408,78.6055661169933
2HvWFMFX,Bandlaguda Twd Keesara,Bandlaguda Village,17.501472090303935,78.62290889024736
cCocKmSG,Cheeryal X Road Twd Drdo,Cheeryal X Road,17.50705113996524,78.62770200014377
gwCt5A1q,Cheryal Twd Drdo,Cheryal,17.517727924425586,78.627
huYwNLgV,Yadgarpalle East Twd Drdo,Yadgarpalle East,17.547730996244656,78.6325889825821
p6EjGTUg,Drdo Bus Stand,Drdo,17.56759493002598,78.629
ERxm6bxS,Yadgarpalle East Twd Ecil,Yadgarpalle East,17.547623618681847,78.63250851631166
tc2jAI4J,Cheeryal X Road Twd Ecil,Cheeryal X Road,17.506762055478198,78.62791121006013
ZEraopsv,Bandlaguda Twd Ecil,Bandlaguda Village,17.501385116668825,78.6230778694153
EZ3DRKj5,Rampally X Road Twd Secunderabad,Rampally X Rds,17.493623813834194,78.6054128516247
DxXqDfmJ,Hmt Nagar Twd Habsiguda,Hmt Nagar Nacharam,17.42364348,78.54679417
5O0OPGTl,Ngri Twd Rgia,Ngri,17.415439913509772,78.545873236581
UJIfRlG2,Nanajipur Village Twd Rayannaguda X Roads,Nanajipur Shamshabad,17.228,78.287
ePQUhLBd,Gudur Twd Botiguda,Guduru-Kothur,17.206639484762732,78.27654719352724
F5oCD14y,Taj Tri-Star Twd Rgia,Patny Taj Tristar,17.440334705853562,78.49500504784078
efZmlcN7,Kokapet Village,Kokapet,17.393215775197486,78.34116347213804
xs3Aco3F,Narsingi Twd Tolichowki,Narsinghi,17.3877640055706,78.3572166413068
9Y0drJYS,Malreddyguda Twd Nagarguda,Malreddyguda,17.30396839402488,78.14620795290978
H0K3qflS,Pamena Twd Nagarguda,Pamena,17.299008005636328,78.14610066172916
ZwITeqy1,Allwada Twd Shadnagar,Allwada,17.25469686034629,78.13655197620393
5ARQD6DL,Sagar College Twd Urella,Sagar College,17.343981833847263,78.13082277774812
m4QPPdBK,Urella Twd Shankarpalle,Urella,17.356009520737597,78.13311874866487
O7NGuCSM,Urella Village,Urella,17.357450986475264,78.13036412000658
ELvgQHln,Sagar College Twd Chevella,Sagar College,17.34377694379628,78.13089251518251
6wcvigUc,Devuni Erravelli Twd Mehdipatnam,Devuni Erravelly,17.337148469094817,78.14352589484889
KhUJB1WM,Jbiet Amdapur X Road Twd Nadeempet,Jbiet College Amdapur X Road Bus Stop,17.33111872783028,78.29715991041475
FjCsBmLN,Murthuzaguda X Road Twd Murthuza Guda Village,Murthuzaguda X Road,17.3119451281613,78.28817725383236
UqdjFw3I,Murthuza Guda Village Twd  Amdapur,Murthuzaguda,17.310506008184923,78.2826787285958
fx72u882,Murthuza Guda X Road Twd Kashimbowli,Murthuzaguda X Road,17.306086126227882,78.28885313729876
T3u9Bc4M,Nadeempet Twd Amdapur,Nazeebnagar/Nadeempet,17.2990950781246,78.2893359605867
fKSXKXQX,Kashimbowli X Road Twd Amdapur,Kasimbouli X Road,17.284459193215966,78.29272890354952
mP5vCGeY,Amdapur Village Twd Amangal,Amdapur-Moinabad,17.27758776967652,78.29124566879447
wnMO0H2Z,Amdapur Village Twd Rayannaguda,Amdapur-Moinabad,17.277689982030306,78.29149514928046
EVFoWYbs,Kashimbowli X Road Twd Bakaram,Kasimbouli X Road,17.28464336049564,78.29279597287506
rmZJuaGZ,Kashimbowli Village Twd Mehdipatnam,Kasimbouli,17.286551614021036,78.29663149679801
NSPpfP6W,Kashimbowli X Road Twd Jbit,Kasimbouli X Road,17.284604933384056,78.29261890985575
Mnjzm9Az,Nadeempet Twd Jbit,Nazeebnagar/Nadeempet,17.299,78.289
HDWSoV0z,Murthuzaguda X Road Twd Murthuzaguda Village,Murthuzaguda X Road,17.306198823790947,78.28879415717128
92uA5pny,Murthuza Guda Village Twd Aziz Nagar,Murthuzaguda,17.310580269099948,78.28265190694401
EVjY0bP0,Murthuzaguda X Road Twd Himayathnagar,Murthuzaguda X Road,17.31204755619989,78.28825235366823
IKj3CP7i,Kashimbowli Village Twd Bakaram,Kasimbouli,17.286715283531226,78.29674417326487
hDXHjJSA,Sajjanpally X Road Twd Kethireddy Pally,Sajjan Pally X Road,17.300056704500886,78.22792947292328
zzqzHPWj,Sajjanpally Village,Sajjanpally-Moinabad,17.297366593993456,78.21860074996951
RxiEEvNN,Kethireddy Pally Twd Solipet,Kethireddypally-Moinabad,17.273084936875726,78.22346091834453
6uqD56Gg,Kethireddy Pally Twd Mehdiptnam,Kethireddypally-Moinabad,17.273079837606932,78.2233858920688
r0SHmbkU,Sajjanpally X Road Twd Moinabad,Sajjan Pally X Road,17.3000912877976,78.2279133796692
4sHlVgCx,Manikeshwari Matha Temple Twd Kothapally,Sri Manikeshwari Matha Temple,17.37567755221678,78.13128411769867
lvOQPNOO,Kothapally Twd Tangedapalle,Kothapalle-Shankarpally,17.37398556052496,78.11837177727688
wLw3XHaw,Kothapally Twd Mehdipatnam,Kothapalle-Shankarpally,17.37411359600299,78.11832886775213
cE6jY3OS,Manikeshwari Matha Temple,Sri Manikeshwari Matha Temple,17.3757057573274,78.13138604164125
Uwv4mg2G,Kameta X Road Twd Shankarpally,Kammeta X Roads,17.383198190043295,78.14932198121991
vyAfQugS,Derlapally Village,Dearlapalle,17.405683740070053,78.14223294452992
9Ir76W5J,Erlapally X Road Twd Erlapally Village,Eerlapally X Road,17.40548164604599,78.1509581225556
ijFEVs3A,Kokapet,Kokapet,17.4002,78.3531
vHx7zN6f,Sarlaravulapally X Road Twd Merkhanpet,Sarvaravulapalle X Road-Kandukur,17.05093935442858,78.5388766229153
YqJIS25g,Virat Nagar Twd Alizapur,Virat Nagar,17.397931895225216,78.4050001949072
B8kEqI1I,7Tombs Road Akbar Bagh Twd Shaikpet,7 Tombs,17.3980294867249,78.4003371745348
OIDD1EFI,Shaikpet Road Twd Gandipet,Shaikpet,17.4024020195614,78.3804633468389
6nG6Iyjk,Vinayaknagar Twd Narsingh,Vinayak Nagar,17.40088232966444,78.36712539164901
oP2U8YEG,Govt Headquarters Twd Narsingh,Govt Head Quarters,17.39982997681891,78.36499524957492
a2vt4L4z,Andhrabank Twd Narsingh,Andhrabank,17.39768299697912,78.36495146287605
USjOwGsm,Puppalguda Twd Gandipet,Puppalguda,17.395773635766357,78.36318388309007
bXlqZawB,Narsingi Road Twd Shaikpet,Narsinghi,17.3904765673922,78.35799749940628
yQItmgHB,Puppalguda Twd Tolichowki,Puppalguda,17.4021137625862,78.3734885975718
Fx9VQwy4,Andhrabank Twd Mehdipatnam,Andhrabank,17.39767787655007,78.36491525391004
bNZk3Mdb,Govt Headquarters Twd Mehdipatnam,Govt Head Quarters,17.399827846284435,78.3649420769337
ROAu6Lwn,Vinayaknagar Twd Mehdipatnam,Vinayak Nagar,17.40093352169057,78.36713612017387
KxVnipPH,Shaikhpet Twd Tolichowki,Shaikpet,17.4025111155899,78.3805505186319
0UsA9P7A,7 Tombs Chowk Twd Tolichowki,7 Tombs,17.3975217452877,78.4006979316473
jDMq77GU,Virat Nagar Twd Mehdipatnam,Virat Nagar,17.397995251759525,78.40514838695528
HBSFh1ve,Shaikpet Twd Gandipet,Shaikpet,17.4024020195614,78.3804633468389
904sKAfw,Almas Hotel Twd Aramghar,Almas Hotel,17.34331,78.46614
AGuSilpA,Boystown Twd Aramghar,Boystown,17.344176,78.461821
A68xPZnw,Kalapattar Twd Charminar,Kalapattar,17.345292,78.45647
O1pCaOX3,Boystown Twd Charminar,Boystown,17.344195,78.461885
sFPYJFGd,Almas Hotel Twd Charminar,Almas Hotel,17.343531,78.466024
AilpLs87,Janapriya Lenin Nagar,Janapriya Lenin Nagar,17.317872648628676,78.52397550376406
Dk48JvB8,Kalij Khan Darga Twd Himayath Sagar,Kalij Khan Darga,17.341401009919064,78.37288678484308
Atxn9zfY,Hostel Twd Srinidhi School,Hostel Twd Srinidhi School,17.349,78.348
Ph90O21K,Srinidhi School Twd Aziz Nagar,Sri Nidhi School,17.341216807984896,78.34047228097917
EfTcG7cR,Aziz Nagar Twd Nagireddygudem,Aziz Nagar,17.336131789229984,78.32738300228556
zDgwU0bK,Nagireddiguda Twd Bakaram,Nagireddiguda,17.301906903556105,78.3312857103687
fVKWlCir,Nagireddiguda Twd Aziz Nagar,Nagireddiguda,17.30189153850661,78.33138763268924
kXITRmT0,Aziz Nagar Twd Mehdipatnam,Aziz Nagar,17.33620111270207,78.32731067570305
vABXTRWf,Srinidhi School Twd Appa,Sri Nidhi School,17.341227052470256,78.34025233983995
uFdLeUt8,Hostel Twd Appa,Mile Stone,17.349,78.348
EhrHHkG6,Himayath Sagar Twd Kalimandir,Himayath Sagar,17.34,78.362
w49uNtke,Kalij Khan Darga Twd Kalimandir,Kalij Khan Darga,17.34158541916727,78.37289884712446
Qy5wveoQ,Fathimapur Twd Chegur,Fathimapuram,17.167667370900002,78.27859102664449
6n9iopKc,Theegapur Twd Kothur,Theegapur,17.160673660836306,78.27096819877626
BQ5WIrSO,Chengicherla X Road Twd Chengicherla,Chengicherla X Rd,17.411715,78.606892
DS9OYF9Y,Rtc Colony-Cgcl Twd Chengicherla,Rtc Colony-Cgcl,17.419806011626957,78.60681831836702
ikIC1bic,Ioc X Roads Twd Chengicherla,Mile Stone,17.449158892552852,78.61158728567298
Z30Pa3qu,Ioc X Roads Twd Mallapur,Ioc X Roads,17.449058780144835,78.61154437065126
SyfDLtWM,Kothur Twd Mgbs,Kothur-Sdnr,17.1475507,78.28866005
tOUM4dKy,Nyamathapur Twd Kadthal,Nyamathapur,16.978736292257544,78.43795985040543
XBM8PYes,Makthamadharam Twd Shamshabad,Makthamadharam,16.970955505609457,78.44956577613266
S73m73JO,Konaipally,Konaipalle-Medchal,17.68651858641602,78.45993517475733
1VtlXOsg,Mehdipatnam(Distric Stop) Twd Jbs,Mehdipatnam,17.39860183374745,78.4441262483597
BhNjzHcm,Mm Kunta,Mm Kunta,17.244942463538337,78.57503350163968
MHPMXCpm,Koheda X Road Twd Hayathnagar,Koheda X Road-Thorrur,17.28290449632809,78.64208400136681
RHAzr6oE,Neelakanta Twd Peerlagudem,Neelakanta Twd Peerlagudem,17.27861201377617,78.73256564078086
zA8HoZXp,Perlagudem Twd Kottagudem,Peerlagudem,17.27626348046276,78.74219208640133
SJMG2roU,Perlagudem Twd Majedpur,Peerlagudem,17.276204589677494,78.74224305187967
Tw2GU1K6,Neelakanta Twd Mazidpur,Neelakanta Twd Mazidpur,17.278519812384914,78.7325120003346
vHk8B4He,Adibatla X Road Twd Charminar,Adibatla X Roads,17.22867275674861,78.50965396183248
EaGDEeCn,Adibatla X Road Twd Kongakakalan,Adibatla X Roads,17.228638024154055,78.50965794653496
iUs2rDMj,Jannaiguda Twd Charminar,Jannai Guda,17.1984243,78.5092923
KvdkEDCc,Raviryal Gate Twd Charminar,Raviryal Gate Twd Charminar,17.259023179551306,78.47508428738429
mGjWr0nS,Raviryal Gate Twd Amangal,Raviryal Gate Twd Amangal,17.25890177670868,78.47547057526897
jrPDtDSC,Tolichowki Twd Hakimpet Kunta,Toli Chowki,17.399415858988487,78.41594696044923
avagnb6F,Hakimpet Twd Hakimpet Kunta,Hakimpet-Tolichowki,17.403000287304533,78.41710433192947
CBnHRQxv,Hakimpet Kunta,Hakimpet Kunta,17.407262968274885,78.41402918100357
6G3zY5Em,Hakimpet Twd Mehdipatnam,Hakimpet-Tolichowki,17.40276104436482,78.41734714863922
VclyBacm,Zia Talkies Twd Namaplly,Zia Talkies,17.393141978930192,78.45698836924213
1Kr5NeC5,Bazar Ghat Twd Nampally,Bazar Ghat,17.39427967475194,78.4626218676499
SKS5rzaM,Nampally Dargah Twd Koti,Nampally Darga,17.391,78.467
kLuUelTr,Latha Takies Twd Nampally,Board Of Intermediate,17.39,78.469
GDgUVcNz,Nampally Dargah Twd Mangalhat,Nampally Darga,17.391,78.466
DSffwNC2,Bazar Ghat Twd Mehdipatnam,Bazar Ghat,17.39420843757005,78.4625161441073
pHo1czMl,Zia Talkies Twd Mehdipatnam,Zia Talkies,17.393088640228758,78.45701695123854
BVybYncN,T V Colony Twd Ganesh Temple,D Mart,17.331420792792002,78.56593073192313
PFZOXkgM,Bdl,Bdl Quarters Dathu Nagar,17.331308133996906,78.50882112979889
GsFFGRJK,Nallagandla Twd Thota,Nallagandla,17.477248324886258,78.30654367964536
AuWxhbS1,Indira Nagar Twd Kollur,Indira Nagar,17.471801,78.293052
NAIZwtcD,Tellapur Twd Kollur,Tellapur,17.470169084284382,78.2882201505367
oR2EN5eE,Bojya Tanda Twd Kollur,Bojya Tanda,17.4447,78.2404
wK1ZWRwh,Edulanagulapalle,Edulanagulapalle,17.4406,78.2264
iyzJvCWV,Baljaguda Twd Tarmathipet,Baljaguda,17.33881387077135,78.68353486173899
7eHgjEgO,Baljaguda Twd Kawadipally,Baljaguda,17.338861252409394,78.68357240364111
BoNlhEmU,Gayatri Nagar Twd Injapur,Gayathri Nagar-Injapur,17.313768310112508,78.58119250133483
TGsN9Wue,Venkateshwara Colony Twd Injapur,Venkateshwara Colony-Injapur,17.313117925788543,78.58405172739377
LTfjUTyE,Bhavani Enclave Twd Injapur,Bhavani Enclave,17.307,78.587
J4ZJCCgb,Injapur Village Twd Yamjal,Injapur-Hyd,17.302,78.586
QQi6zjTj,Injapur Village Twd Hayath Nagar,Injapur-Hyd,17.301886415891346,78.58613311466502
OPlgMIrM,Bhavani Enclave Twd Saheb Nagar,Bhavani Enclave,17.307284594403882,78.58717917338035
CLIMeCLU,Venkateshwara Colony Twd Saheb Nagar,Venkateshwara Colony-Injapur,17.313161457794166,78.58407854878291
b7pvPbhF,Gayatri Nagar Twd Raithubazar,Gayathri Nagar-Injapur,17.313761938577798,78.5812260281015
xV3AXybA,Chinna Golconda Twd Shamshabad,Chinna Golconda,17.216075477065786,78.38903526560425
f2hYmISZ,Theegapur Twd Chegur,Theegapur,17.160597,78.270903
x7nCK0hW,Pulimaktha Village Twd Shamsabad,Pulimaktha Village Twd Shamsabad,17.16917683721512,78.35921287723322
jVtb5Cm3,Nagireddypally Village Twd Shamshabad,Nagireddipalle-Maheswaram,17.163416011497752,78.36311284828955
0leL5NpD,Sanghiguda Twd Shamshabad,Sanghiguda,17.19969584693416,78.38540195952014
X2ryL72k,Pulimaktha Village Twd Ameerpet,Pulimaktha Village Twd Ameerpet,17.169158897525094,78.35931211134321
mLzJfT69,7 Tombs Twd Alizapur,7 Tombs,17.397375836223258,78.40094803705831
QA7DB0d4,Banjari Darwaza Twd Bapu Hills,Banjara Darwaza,17.392300276863097,78.39978397297065
kNGGmJ1D,Alizapur Twd Secreteriate Colony,Alijapur,17.392313249075215,78.39200019836427
rmWjfncX,Secratariate Colony Twd Bapu Hills,Secratariate Colony,17.394045917050097,78.38604569435121
KD05ast3,Ysr Enclave Twd Bapu Hills,Ysr Enclave,17.39010158483209,78.38252395391466
JS7p4SaA,Ysr Enclave Twd Alizapur,Ysr Enclave,17.390216847548846,78.38264197111131
WsADLBt1,Secratariate Colony Twd Mehdipatnam,Secratariate Colony,17.394047171586063,78.38610738515855
eFKgM73O,Alizapur Twd Mehdipatnam,Alijapur,17.392373861767684,78.39200422128881
eBBWRATW,Banjari Darwaza Twd Mehdipatnam,Banjara Darwaza,17.392393701437644,78.39984163984214
SJmk04rd,Ahmed Nagar,Ahmed Nagar Bus Station-Mh,17.403701959894153,78.44101285504446
Y1vRqo4H,Thommidirekula Twd Urkondagate,Thommidi Rekula ( 9 Rekula ),16.877131207860252,78.3248377705131
GHHcC4xa,Rampur Twd Urkondagate,Rampur,16.847601244763123,78.40525025060379
ASF90G6U,Medakpally Twd Urkondagate,Medakpally,16.837773873367716,78.41854328853063
t7XeywEg,Medakpally Mielstone Twd Urukonda Gate,Mile Stone,16.823345756134273,78.42608570554688
Rdb4NhxR,Urukonda Twd Issadan,Urkonda,16.731738638563556,78.41177881076135
rfMbtrZ4,Medakpally Mielstone Twd Afjalgunj,Medakpally Mielstone Twd Afjalgunj,16.823294407404827,78.4259998767254
hn2JXkYD,Medakpally Twd Amangal,Medakpally-Talakondapalle,16.83434388726824,78.4190368929453
FtBzNtYc,Rampur Twd Afzalgunj,Rampur-Thalakondapally,16.847672040414306,78.40571168343152
GxV2Ofap,Lingamdana Twd Afzalgunj,Lingamdana,16.86967940377518,78.32749844966541
uYTtYCtl,Antareddyguda Twd Chegur,Antareddyguda Twd Chegur,17.136094707527292,78.25700997435013
sosTHIbx,Narsappaguda Twd Chegur,Narsappaguda Twd Chegur,17.15438430648177,78.25183868408203
BEtknvd9,Narsappaguda Twd Kothur,Narsappaguda Twd Kothur,17.154486929997375,78.25201033550168
5hA48Zgl,Antareddyguda Twd Kothur,Antareddyguda Twd Kothur,17.136074276360826,78.25733182822995
U0CxrAr7,Kondareddypally Twd Afzalgunj,Kondareddipally-Keshampeta,16.931177234039502,78.2900655269623
K3iDwm0S,Shankarpally Twd Amangal,Gandhi Shankarpally,16.901613,78.3876591
cT4xRiNG,Shankarpally Twd Afjalgunj,Gandhi Shankarpally,16.90167163760251,78.38771938935368
0zOZLEVB,Turkalapally Twd Afzalgunj,Turkalapally-Keshampeta,16.910473723656242,78.37009151126537
iQOooGCn,Kalvakole Village,Kalwakole,17.126815988066276,78.36155170966252
Jld5gZBE,R K Puram Twd Amangal,Ramakrishnapuram,16.917741444043042,78.3524429754563
6A1EbAPD,Lingaraopally Twd Amangal,Lingaraopally,16.913846022888336,78.3609135346616
sOb9UMpk,Lingaraopally Twd Afjalgunj,Lingaraopally,16.913964059872672,78.36097240136831
wcyEEjSY,R K Puram Twd Afjalgunj,Ramakrishnapuram,16.917787634548958,78.35251271320185
2AUMB6ja,Gurbagh Puranapul Twd Cbs,Gurbagh Puranapul Twd Cbs,17.3691432536015,78.46918545663351
YV0IkVne,Shaikpet Twd Mehdipatnam,Shaikpet,17.402869,78.399996
RHJTFbS5,Kawaguda Village Twd Sulthanpally,Kawaguda,17.27828418310282,78.34048030769162
MZDiDwGg,Vidyanagar Twd Nallakunta,Vidyanagar,17.40349809572065,78.51077646188219
tLGrhEu9,Geological  Service Of India,Gsi,17.362884007885228,78.56903297133326
BGalzd0E,Ramkoti Twd King Koti,Ramkoti,17.3905172011217,78.4851975739002
lWuOBVJV,Babukhan Estate Twd Dilsukhnagar,Babukhanestate,17.371498445632536,78.54092725583494
ixMmijMC,Babukhan Estate Twd Sathya Nagar,Babukhanestate,17.371502508637306,78.54087888179282
SmaC7fdk,Patny Twd Jbs,Patny,17.443886444167788,78.49568903446199
LbMRuyed,Thommidirekula Twd Chinaadirala,Thommidi Rekula ( 9 Rekula ),16.87982047910617,78.32098603341947
UBLDHwUz,Ekwaipally Twd Chinaadirala,Ekwaipally,16.864887105782937,78.31200063377656
YUMUAz6L,Pedaadhirala Twd Jp Dargha,Pedda Adiryal,16.85196511421366,78.2983856678598
LA4MB0Wp,Ekwaipally Twd Jp Dargha,Ekwaipally,16.86464582159907,78.31201136489217
YQMrlHWK,Chinnadirala Twd Afzalgunj,Chinna Adiryal,16.838215639135857,78.29924807826687
GurVu4R3,Konded Twd Afzalgunj,Konded,16.832177402231103,78.2848083972931
rsP2TrrD,Singamdoddi Twd Afzalgunj,Singamdoddi,16.815237692281993,78.26743302135039
HWKJFUnG,Donur Twd Afzalgunj,Donur,16.790459500297466,78.26484203663026
evRGsAmB,Thummalur Twd Maheswaram,Thummaloor,17.128666655384418,78.46026777782753
r0eOcvGB,Kollapadkal Village,Kollapadkal,17.08050726466141,78.36378335800502
YNjciDTp,Pedda Adiryal Twd Konded,Pedda Adiryal,16.852524231162384,78.28669783201461
nM7op47h,Chinnadirala Twd Ranipet,Chinna Adiryal,16.838216,78.299207
FqxiruyK,Konded Twd Ranipet,Konded,16.831947,78.284805
NIBz697P,Singamdoddi Twd Ranipet,Singamdoddi,16.815262,78.267558
EfLRIupS,Donur Twd Ranipet,Donur,16.79042225073992,78.26501235383401
dWODEygj,Vaspula Twd Ranipet,Vaspula,16.778071693433063,78.2664513785925
FCkr1iMp,Ranipet Twd Midjil,Ranipet,16.7484620523231,78.2687254242539
zpIAVCNL,Vaspula Twd Afzalgunj,Vaspula,16.77805756912655,78.26651975865006
dssPVYra,Quthbullapur Xroad Twd Suchitra,Quthubullapur X Road,17.507785241794494,78.46013367176057
X9cegm0t,Madannapet Twd Mgbs,Madannapet,17.35804733541929,78.50514650839997
